acousticness,analysis_url,artist,danceability,duration_ms,energy,genre,id,instrumentalness,key,liveness,loudness,mode,song_title,speechiness,tempo,time_signature,track_href,type,uri,valence
0.0038,https://api.spotify.com/v1/audio-analysis/5XKU1x7nVAU7Rw8A9ufEYG,Sub Focus,0.43200000000000005,226319,0.857,dubstep,5XKU1x7nVAU7Rw8A9ufEYG,0.00463,5,0.128,-5.579,0,Falling Down - Radio Edit,0.0575,140.029,4,https://api.spotify.com/v1/tracks/5XKU1x7nVAU7Rw8A9ufEYG,audio_features,spotify:track:5XKU1x7nVAU7Rw8A9ufEYG,0.0459
0.0045,https://api.spotify.com/v1/audio-analysis/7GZF2WkvtgvAQQCY1c0Vff,Datsik,0.7170000000000001,345002,0.877,dubstep,7GZF2WkvtgvAQQCY1c0Vff,0.721,9,0.13699999999999998,-8.559,0,Against The Machines - Original Mix,0.0576,140.063,4,https://api.spotify.com/v1/tracks/7GZF2WkvtgvAQQCY1c0Vff,audio_features,spotify:track:7GZF2WkvtgvAQQCY1c0Vff,0.301
0.0173,https://api.spotify.com/v1/audio-analysis/1A3XPibNuMPTbTWlPgRfTD,Skrillex,0.774,340341,0.909,dubstep,1A3XPibNuMPTbTWlPgRfTD,0.121,9,0.0739,-2.89,0,All I Ask of You (feat. Pennybirdrabbit),0.0365,126.977,4,https://api.spotify.com/v1/tracks/1A3XPibNuMPTbTWlPgRfTD,audio_features,spotify:track:1A3XPibNuMPTbTWlPgRfTD,0.696
1.2e-05,https://api.spotify.com/v1/audio-analysis/0seqAc1hq6Rzbqhe75MNvr,Bassnectar,0.392,264000,0.845,dubstep,0seqAc1hq6Rzbqhe75MNvr,0.838,7,0.374,-3.864,0,Boomerang,0.0402,139.967,4,https://api.spotify.com/v1/tracks/0seqAc1hq6Rzbqhe75MNvr,audio_features,spotify:track:0seqAc1hq6Rzbqhe75MNvr,0.217
7.64e-05,https://api.spotify.com/v1/audio-analysis/1NeKfsLZAOo4fQHJqbBcms,deadmau5,0.715,367505,0.941,dubstep,1NeKfsLZAOo4fQHJqbBcms,0.605,9,0.66,-5.4879999999999995,0,Afterhours - Original Mix,0.0502,127.99600000000001,4,https://api.spotify.com/v1/tracks/1NeKfsLZAOo4fQHJqbBcms,audio_features,spotify:track:1NeKfsLZAOo4fQHJqbBcms,0.13699999999999998
0.00044,https://api.spotify.com/v1/audio-analysis/35CQV0peBFX3RIIAUNwsQP,Tomba,0.541,238907,0.986,dubstep,35CQV0peBFX3RIIAUNwsQP,0.736,11,0.47100000000000003,-4.136,0,Choke On Coke,0.105,145.031,4,https://api.spotify.com/v1/tracks/35CQV0peBFX3RIIAUNwsQP,audio_features,spotify:track:35CQV0peBFX3RIIAUNwsQP,0.7070000000000001
0.000377,https://api.spotify.com/v1/audio-analysis/67dQUuxRZVKKgkL13InYkN,501,0.33299999999999996,253642,0.97,dubstep,67dQUuxRZVKKgkL13InYkN,0.652,7,0.201,-3.267,0,The Final Cut,0.0524,139.933,4,https://api.spotify.com/v1/tracks/67dQUuxRZVKKgkL13InYkN,audio_features,spotify:track:67dQUuxRZVKKgkL13InYkN,0.0535
0.00484,https://api.spotify.com/v1/audio-analysis/3fFkLSgQvc7AStXAExf14n,Sekklow,0.514,296853,0.735,dubstep,3fFkLSgQvc7AStXAExf14n,0.809,1,0.268,-5.287000000000001,1,Be Alright - Original mix,0.0389,140.001,4,https://api.spotify.com/v1/tracks/3fFkLSgQvc7AStXAExf14n,audio_features,spotify:track:3fFkLSgQvc7AStXAExf14n,0.426
0.000319,https://api.spotify.com/v1/audio-analysis/6bDGtvTMJEMuCG2f8rlVp2,Excision,0.568,266560,0.92,dubstep,6bDGtvTMJEMuCG2f8rlVp2,0.434,4,0.209,-5.165,0,sEXisM - Far Too Loud Remix,0.23399999999999999,128.095,4,https://api.spotify.com/v1/tracks/6bDGtvTMJEMuCG2f8rlVp2,audio_features,spotify:track:6bDGtvTMJEMuCG2f8rlVp2,0.36200000000000004
0.00131,https://api.spotify.com/v1/audio-analysis/4d7YqvoJIlhanfD6nLpiVP,Porter Robinson,0.7829999999999999,349798,0.45299999999999996,dubstep,4d7YqvoJIlhanfD6nLpiVP,0.893,6,0.10400000000000001,-7.849,0,Unison,0.0648,128.003,4,https://api.spotify.com/v1/tracks/4d7YqvoJIlhanfD6nLpiVP,audio_features,spotify:track:4d7YqvoJIlhanfD6nLpiVP,0.556
0.00246,https://api.spotify.com/v1/audio-analysis/5HdTOsOv2UaAGQiX0psdXS,Excision,0.439,204844,0.6609999999999999,dubstep,5HdTOsOv2UaAGQiX0psdXS,0.00036,9,0.11599999999999999,-5.003,0,Jaguar - Original Mix,0.0288,155.642,4,https://api.spotify.com/v1/tracks/5HdTOsOv2UaAGQiX0psdXS,audio_features,spotify:track:5HdTOsOv2UaAGQiX0psdXS,0.129
0.000991,https://api.spotify.com/v1/audio-analysis/3X89G1JiqOqbyu3AgSbIUD,Klaypex,0.522,229859,0.943,dubstep,3X89G1JiqOqbyu3AgSbIUD,0.753,11,0.0253,-3.406,1,Ready to Go,0.0403,142.02200000000002,4,https://api.spotify.com/v1/tracks/3X89G1JiqOqbyu3AgSbIUD,audio_features,spotify:track:3X89G1JiqOqbyu3AgSbIUD,0.674
0.0153,https://api.spotify.com/v1/audio-analysis/1bSOYANy2Ic4zGjJtzwVQK,Skream ft. Sam Frank,0.506,266186,0.69,dubstep,1bSOYANy2Ic4zGjJtzwVQK,0.0148,11,0.188,-9.421,0,Where You Should Be,0.0406,144.997,4,https://api.spotify.com/v1/tracks/1bSOYANy2Ic4zGjJtzwVQK,audio_features,spotify:track:1bSOYANy2Ic4zGjJtzwVQK,0.44299999999999995
0.00047599999999999997,https://api.spotify.com/v1/audio-analysis/2bdgh1NSOHOhc87UAnzg32,Bratkilla,0.5820000000000001,246093,0.9129999999999999,dubstep,2bdgh1NSOHOhc87UAnzg32,0.5489999999999999,4,0.0918,-4.489,0,Metamphetamine,0.0484,146.08700000000002,5,https://api.spotify.com/v1/tracks/2bdgh1NSOHOhc87UAnzg32,audio_features,spotify:track:2bdgh1NSOHOhc87UAnzg32,0.385
0.0206,https://api.spotify.com/v1/audio-analysis/0PI55IwTpI6IdvSpWf3rHD,Datsik,0.758,349625,0.485,dubstep,0PI55IwTpI6IdvSpWf3rHD,0.494,9,0.289,-10.93,1,Retreat - Excision Remix,0.475,139.945,4,https://api.spotify.com/v1/tracks/0PI55IwTpI6IdvSpWf3rHD,audio_features,spotify:track:0PI55IwTpI6IdvSpWf3rHD,0.292
0.0016699999999999998,https://api.spotify.com/v1/audio-analysis/1zh2w0vI5NpUuKNli8ypa9,Skrillex,0.813,285407,0.902,dubstep,1zh2w0vI5NpUuKNli8ypa9,0.0101,9,0.337,-4.635,1,Weekends!!! (feat. Sirah),0.0502,120.006,4,https://api.spotify.com/v1/tracks/1zh2w0vI5NpUuKNli8ypa9,audio_features,spotify:track:1zh2w0vI5NpUuKNli8ypa9,0.743
0.00119,https://api.spotify.com/v1/audio-analysis/6AbVJjzv7thIvmMCuhZrmK,Skrillex,0.556,213697,0.8809999999999999,dubstep,6AbVJjzv7thIvmMCuhZrmK,0.0,7,0.0709,-2.224,1,Make It Bun Dem,0.08199999999999999,104.973,1,https://api.spotify.com/v1/tracks/6AbVJjzv7thIvmMCuhZrmK,audio_features,spotify:track:6AbVJjzv7thIvmMCuhZrmK,0.337
0.000145,https://api.spotify.com/v1/audio-analysis/1Wo3SpBkEZw40ciIggsENO,Kid Sister,0.527,277227,0.894,dubstep,1Wo3SpBkEZw40ciIggsENO,8.72e-05,11,0.223,-3.8089999999999997,0,Daydreaming - Jakwob Remix,0.0268,139.93,4,https://api.spotify.com/v1/tracks/1Wo3SpBkEZw40ciIggsENO,audio_features,spotify:track:1Wo3SpBkEZw40ciIggsENO,0.16399999999999998
0.00168,https://api.spotify.com/v1/audio-analysis/0Z2oVEEUev5Zc31YDuPQz4,Flux Pavilion,0.66,365070,0.7879999999999999,dubstep,0Z2oVEEUev5Zc31YDuPQz4,3.26e-05,11,0.36,-6.388,0,Voscillate (Roksonix Remix),0.0356,141.91299999999998,4,https://api.spotify.com/v1/tracks/0Z2oVEEUev5Zc31YDuPQz4,audio_features,spotify:track:0Z2oVEEUev5Zc31YDuPQz4,0.354
0.000504,https://api.spotify.com/v1/audio-analysis/3YyEzMan7AvvJhNJj6kdzi,Skism,0.7070000000000001,280714,0.84,dubstep,3YyEzMan7AvvJhNJj6kdzi,0.0442,1,0.552,-8.009,1,The Blank,0.0938,140.10399999999998,4,https://api.spotify.com/v1/tracks/3YyEzMan7AvvJhNJj6kdzi,audio_features,spotify:track:3YyEzMan7AvvJhNJj6kdzi,0.498
0.0187,https://api.spotify.com/v1/audio-analysis/3nXIVvKSEcyKQuhPSFxMQO,Infected Mushroom,0.812,365615,0.831,dubstep,3nXIVvKSEcyKQuhPSFxMQO,0.7440000000000001,2,0.38799999999999996,-6.433,1,Never Mind,0.273,129.996,4,https://api.spotify.com/v1/tracks/3nXIVvKSEcyKQuhPSFxMQO,audio_features,spotify:track:3nXIVvKSEcyKQuhPSFxMQO,0.402
0.0128,https://api.spotify.com/v1/audio-analysis/6ICfv0hwhs1wCqXicuTPNG,Mt. Eden,0.705,281143,0.882,dubstep,6ICfv0hwhs1wCqXicuTPNG,0.847,6,0.0765,-5.891,0,Gambler,0.0798,140.029,4,https://api.spotify.com/v1/tracks/6ICfv0hwhs1wCqXicuTPNG,audio_features,spotify:track:6ICfv0hwhs1wCqXicuTPNG,0.498
0.000397,https://api.spotify.com/v1/audio-analysis/3oHbPRNWFO6pJhQpDPgLS7,Dubba Jonny,0.608,442286,0.555,dubstep,3oHbPRNWFO6pJhQpDPgLS7,0.605,5,0.073,-8.943999999999999,0,No Stopping - Original Mix,0.03,140.0,4,https://api.spotify.com/v1/tracks/3oHbPRNWFO6pJhQpDPgLS7,audio_features,spotify:track:3oHbPRNWFO6pJhQpDPgLS7,0.0498
0.0005099999999999999,https://api.spotify.com/v1/audio-analysis/37m6SzNaXjBaAkFclKj3kM,Magnetic Man,0.561,281907,0.6609999999999999,dubstep,37m6SzNaXjBaAkFclKj3kM,0.0282,7,0.9,-3.54,1,Getting Nowhere - Breakage As Hard As We Try Remix,0.0406,169.988,4,https://api.spotify.com/v1/tracks/37m6SzNaXjBaAkFclKj3kM,audio_features,spotify:track:37m6SzNaXjBaAkFclKj3kM,0.275
0.0039,https://api.spotify.com/v1/audio-analysis/6A1RSVPMV0DYtbN4qf3eVj,Dr Don Don,0.637,284973,0.943,dubstep,6A1RSVPMV0DYtbN4qf3eVj,0.000588,2,0.273,-2.7489999999999997,1,Tek The Money - Josh Money Mix,0.11900000000000001,139.955,4,https://api.spotify.com/v1/tracks/6A1RSVPMV0DYtbN4qf3eVj,audio_features,spotify:track:6A1RSVPMV0DYtbN4qf3eVj,0.391
0.00215,https://api.spotify.com/v1/audio-analysis/6XlxI51WqlUXEW0wPAJseP,Marco Del Horno,0.65,306971,0.971,dubstep,6XlxI51WqlUXEW0wPAJseP,0.27699999999999997,9,0.129,-6.292000000000001,1,Ho! Riddim - Funtcase Remix,0.0891,139.99200000000002,4,https://api.spotify.com/v1/tracks/6XlxI51WqlUXEW0wPAJseP,audio_features,spotify:track:6XlxI51WqlUXEW0wPAJseP,0.044000000000000004
7.91e-05,https://api.spotify.com/v1/audio-analysis/0LNeuKa8gVrHvogVxGuZpk,Flux Pavilion,0.67,248748,0.797,dubstep,0LNeuKa8gVrHvogVxGuZpk,0.217,5,0.084,-4.6610000000000005,1,OneTwoThree - Make Your Body Wanna,0.0436,140.08100000000002,4,https://api.spotify.com/v1/tracks/0LNeuKa8gVrHvogVxGuZpk,audio_features,spotify:track:0LNeuKa8gVrHvogVxGuZpk,0.175
0.000217,https://api.spotify.com/v1/audio-analysis/6lIM02Waqq76IsZUnK2Lih,deadmau5,0.484,415567,0.523,dubstep,6lIM02Waqq76IsZUnK2Lih,0.249,3,0.0777,-5.6370000000000005,1,Ghosts ‘n’ Stuff - NERO Remix,0.0441,139.988,4,https://api.spotify.com/v1/tracks/6lIM02Waqq76IsZUnK2Lih,audio_features,spotify:track:6lIM02Waqq76IsZUnK2Lih,0.0589
0.00584,https://api.spotify.com/v1/audio-analysis/4IJUO9cdEvsHVDk52UZVHr,The Glitch Mob,0.667,354320,0.7829999999999999,dubstep,4IJUO9cdEvsHVDk52UZVHr,0.789,7,0.345,-8.046,1,We Swarm,0.0551,115.00399999999999,4,https://api.spotify.com/v1/tracks/4IJUO9cdEvsHVDk52UZVHr,audio_features,spotify:track:4IJUO9cdEvsHVDk52UZVHr,0.395
0.0227,https://api.spotify.com/v1/audio-analysis/6phWVUn5CCTCRBepIKnf6D,Skrillex,0.423,229213,0.943,dubstep,6phWVUn5CCTCRBepIKnf6D,0.0,0,0.0798,-2.8080000000000003,1,Try It Out,0.498,139.48,4,https://api.spotify.com/v1/tracks/6phWVUn5CCTCRBepIKnf6D,audio_features,spotify:track:6phWVUn5CCTCRBepIKnf6D,0.165
0.000401,https://api.spotify.com/v1/audio-analysis/0fTFmyy8AwWHiRoDgTh80w,Bassnectar,0.537,229707,0.97,dubstep,0fTFmyy8AwWHiRoDgTh80w,9.429999999999999e-05,7,0.345,-1.23,1,Vava Voom,0.0407,140.032,4,https://api.spotify.com/v1/tracks/0fTFmyy8AwWHiRoDgTh80w,audio_features,spotify:track:0fTFmyy8AwWHiRoDgTh80w,0.163
0.0119,https://api.spotify.com/v1/audio-analysis/1Ft6KgjMR7TSVkryV7gq8n,Skrillex,0.485,289973,0.835,dubstep,1Ft6KgjMR7TSVkryV7gq8n,0.0012900000000000001,2,0.0504,-4.092,1,Stranger,0.111,127.954,4,https://api.spotify.com/v1/tracks/1Ft6KgjMR7TSVkryV7gq8n,audio_features,spotify:track:1Ft6KgjMR7TSVkryV7gq8n,0.11800000000000001
3.14e-05,https://api.spotify.com/v1/audio-analysis/7hEMRbs1ROzZXXO2CRGqwl,Bassnectar,0.386,327086,0.9590000000000001,dubstep,7hEMRbs1ROzZXXO2CRGqwl,0.667,7,0.205,-3.682,0,Breathless,0.0855,174.99,4,https://api.spotify.com/v1/tracks/7hEMRbs1ROzZXXO2CRGqwl,audio_features,spotify:track:7hEMRbs1ROzZXXO2CRGqwl,0.0829
0.000583,https://api.spotify.com/v1/audio-analysis/7gqqSlBo9x6qRgZrBnAaUp,Moguai,0.606,261442,0.774,dubstep,7gqqSlBo9x6qRgZrBnAaUp,0.0258,9,0.174,-4.529,0,Oxygen - Jacob Plant Remix,0.0356,139.92600000000002,4,https://api.spotify.com/v1/tracks/7gqqSlBo9x6qRgZrBnAaUp,audio_features,spotify:track:7gqqSlBo9x6qRgZrBnAaUp,0.27
0.000244,https://api.spotify.com/v1/audio-analysis/29Cje9bznlBRYlKThofz26,Zinc,0.716,287147,0.682,dubstep,29Cje9bznlBRYlKThofz26,0.0181,11,0.36700000000000005,-9.427999999999999,0,Gimme the Camera,0.218,127.99700000000001,4,https://api.spotify.com/v1/tracks/29Cje9bznlBRYlKThofz26,audio_features,spotify:track:29Cje9bznlBRYlKThofz26,0.6609999999999999
0.00296,https://api.spotify.com/v1/audio-analysis/5ElJhQoWIfPIuzJjq1Hrjm,Zomboy,0.633,257143,0.98,dubstep,5ElJhQoWIfPIuzJjq1Hrjm,0.036000000000000004,1,0.8440000000000001,-3.383,1,Terror Squad,0.0964,140.05100000000002,4,https://api.spotify.com/v1/tracks/5ElJhQoWIfPIuzJjq1Hrjm,audio_features,spotify:track:5ElJhQoWIfPIuzJjq1Hrjm,0.5670000000000001
0.0015400000000000001,https://api.spotify.com/v1/audio-analysis/2KinzDUlZ2K2byiOGRWiTK,Datsik,0.546,257936,0.877,dubstep,2KinzDUlZ2K2byiOGRWiTK,0.12300000000000001,5,0.0653,-5.247000000000001,1,Complete Control,0.255,140.019,4,https://api.spotify.com/v1/tracks/2KinzDUlZ2K2byiOGRWiTK,audio_features,spotify:track:2KinzDUlZ2K2byiOGRWiTK,0.303
0.000413,https://api.spotify.com/v1/audio-analysis/7pSL8v5Ac2e9wb0G8aBVpP,Flux Pavilion,0.684,447058,0.9209999999999999,dubstep,7pSL8v5Ac2e9wb0G8aBVpP,0.0703,1,0.337,-6.329,1,Fucking Noise,0.322,139.775,4,https://api.spotify.com/v1/tracks/7pSL8v5Ac2e9wb0G8aBVpP,audio_features,spotify:track:7pSL8v5Ac2e9wb0G8aBVpP,0.126
0.00223,https://api.spotify.com/v1/audio-analysis/3VXwt1ijqDzuYo9Xho8tBx,Swedish House Mafia,0.721,367544,0.836,dubstep,3VXwt1ijqDzuYo9Xho8tBx,0.9,0,0.0206,-6.162999999999999,1,Antidote - Knife Party Dub,0.11599999999999999,127.992,4,https://api.spotify.com/v1/tracks/3VXwt1ijqDzuYo9Xho8tBx,audio_features,spotify:track:3VXwt1ijqDzuYo9Xho8tBx,0.391
0.00017900000000000001,https://api.spotify.com/v1/audio-analysis/3jnZjSqydlIYAZhY8eHLEr,deadmau5,0.976,375049,0.406,dubstep,3jnZjSqydlIYAZhY8eHLEr,0.17,11,0.6759999999999999,-6.962000000000001,0,Animal Rights,0.28800000000000003,128.015,4,https://api.spotify.com/v1/tracks/3jnZjSqydlIYAZhY8eHLEr,audio_features,spotify:track:3jnZjSqydlIYAZhY8eHLEr,0.387
0.000559,https://api.spotify.com/v1/audio-analysis/3NplPunkhgoMpYuNJxbPpJ,Cher Lloyd,0.586,232053,0.852,dubstep,3NplPunkhgoMpYuNJxbPpJ,0.0,8,0.816,-4.809,1,Dub on the Track,0.124,137.097,4,https://api.spotify.com/v1/tracks/3NplPunkhgoMpYuNJxbPpJ,audio_features,spotify:track:3NplPunkhgoMpYuNJxbPpJ,0.37799999999999995
0.06,https://api.spotify.com/v1/audio-analysis/0Vx8cm0nGFZ7teHm6wKzMQ,Xilent,0.49,222857,0.9279999999999999,dubstep,0Vx8cm0nGFZ7teHm6wKzMQ,0.00147,7,0.19699999999999998,-3.3539999999999996,0,Touch Sound,0.126,139.94,4,https://api.spotify.com/v1/tracks/0Vx8cm0nGFZ7teHm6wKzMQ,audio_features,spotify:track:0Vx8cm0nGFZ7teHm6wKzMQ,0.364
0.000643,https://api.spotify.com/v1/audio-analysis/14epucTZd8dLIYipdByNZS,Swedish House Mafia,0.733,374125,0.821,dubstep,14epucTZd8dLIYipdByNZS,0.373,7,0.0617,-6.021,1,Antidote - Extended,0.0991,128.013,4,https://api.spotify.com/v1/tracks/14epucTZd8dLIYipdByNZS,audio_features,spotify:track:14epucTZd8dLIYipdByNZS,0.63
0.00275,https://api.spotify.com/v1/audio-analysis/2D3rFGmbygUZ0167aBjnxn,Cypress Hill,0.524,202979,0.87,dubstep,2D3rFGmbygUZ0167aBjnxn,0.0,8,0.139,-2.987,1,Can't Keep Me Down,0.278,169.446,4,https://api.spotify.com/v1/tracks/2D3rFGmbygUZ0167aBjnxn,audio_features,spotify:track:2D3rFGmbygUZ0167aBjnxn,0.677
0.0106,https://api.spotify.com/v1/audio-analysis/4IBLbiy0jKoM4iDDWYBPHH,Nostalgia,0.7240000000000001,341147,0.605,dubstep,4IBLbiy0jKoM4iDDWYBPHH,0.7440000000000001,3,0.0735,-6.14,1,Crackin' Skulls,0.0451,140.025,4,https://api.spotify.com/v1/tracks/4IBLbiy0jKoM4iDDWYBPHH,audio_features,spotify:track:4IBLbiy0jKoM4iDDWYBPHH,0.214
0.00121,https://api.spotify.com/v1/audio-analysis/3BVAGwQGSiWXpIWx8QbMvP,NERO,0.28600000000000003,310871,0.92,dubstep,3BVAGwQGSiWXpIWx8QbMvP,0.769,3,0.0781,-4.768,0,Must Be The Feeling - Flux Pavilion & Nero Remix,0.051,104.986,3,https://api.spotify.com/v1/tracks/3BVAGwQGSiWXpIWx8QbMvP,audio_features,spotify:track:3BVAGwQGSiWXpIWx8QbMvP,0.044000000000000004
3.27e-05,https://api.spotify.com/v1/audio-analysis/3ywXDgh1H0xDiGbEqPoidF,Bassnectar,0.406,406765,0.9490000000000001,dubstep,3ywXDgh1H0xDiGbEqPoidF,0.748,11,0.861,-4.855,1,Here We Go,0.0796,175.94099999999997,4,https://api.spotify.com/v1/tracks/3ywXDgh1H0xDiGbEqPoidF,audio_features,spotify:track:3ywXDgh1H0xDiGbEqPoidF,0.22899999999999998
0.000244,https://api.spotify.com/v1/audio-analysis/5tGwVrXBhYGUIRQuQ1gvrQ,Skrillex,0.6459999999999999,226286,0.97,dubstep,5tGwVrXBhYGUIRQuQ1gvrQ,0.00483,5,0.0668,-1.64,1,Ruffneck - FULL Flex,0.129,140.145,4,https://api.spotify.com/v1/tracks/5tGwVrXBhYGUIRQuQ1gvrQ,audio_features,spotify:track:5tGwVrXBhYGUIRQuQ1gvrQ,0.325
0.000294,https://api.spotify.com/v1/audio-analysis/1GJmuRfzpkAktGl49AkTAJ,Numbernin6,0.518,302081,0.833,dubstep,1GJmuRfzpkAktGl49AkTAJ,0.562,9,0.154,-8.868,1,Garbage,0.0395,143.94,4,https://api.spotify.com/v1/tracks/1GJmuRfzpkAktGl49AkTAJ,audio_features,spotify:track:1GJmuRfzpkAktGl49AkTAJ,0.43200000000000005
0.00647,https://api.spotify.com/v1/audio-analysis/37MV7g4WdKPP2wyzMFRuOI,Various Artists,0.544,288000,0.539,dubstep,37MV7g4WdKPP2wyzMFRuOI,0.139,6,0.863,-10.697000000000001,0,Breakdown,0.042,139.92,4,https://api.spotify.com/v1/tracks/37MV7g4WdKPP2wyzMFRuOI,audio_features,spotify:track:37MV7g4WdKPP2wyzMFRuOI,0.31
0.00197,https://api.spotify.com/v1/audio-analysis/7dA9931tq3K0rN5dpI0twr,Noisia,0.594,230233,0.956,dubstep,7dA9931tq3K0rN5dpI0twr,0.14300000000000002,0,0.0948,-2.6,1,Shellshock,0.20800000000000002,171.919,4,https://api.spotify.com/v1/tracks/7dA9931tq3K0rN5dpI0twr,audio_features,spotify:track:7dA9931tq3K0rN5dpI0twr,0.293
0.000843,https://api.spotify.com/v1/audio-analysis/16tUjfbOz2vzcOC9KlMMfz,Krewella,0.695,219027,0.925,dubstep,16tUjfbOz2vzcOC9KlMMfz,0.0115,11,0.115,-2.322,0,Can't Control Myself,0.0629,100.015,4,https://api.spotify.com/v1/tracks/16tUjfbOz2vzcOC9KlMMfz,audio_features,spotify:track:16tUjfbOz2vzcOC9KlMMfz,0.755
0.0037700000000000003,https://api.spotify.com/v1/audio-analysis/2hJtyFIvRoEdQO0iothupV,Monstar,0.504,341143,0.99,dubstep,2hJtyFIvRoEdQO0iothupV,0.887,11,0.33299999999999996,-1.584,0,Put Ya Hands Up feat. Roly MC,0.0669,140.015,4,https://api.spotify.com/v1/tracks/2hJtyFIvRoEdQO0iothupV,audio_features,spotify:track:2hJtyFIvRoEdQO0iothupV,0.0555
0.000122,https://api.spotify.com/v1/audio-analysis/1T3yAJbhnYG6xwdKntNsDy,Lo-Fi-Fnk,0.479,283453,0.9520000000000001,dubstep,1T3yAJbhnYG6xwdKntNsDy,0.9059999999999999,8,0.473,-3.967,1,Kissing Taste - Krusha Remix,0.0428,139.968,4,https://api.spotify.com/v1/tracks/1T3yAJbhnYG6xwdKntNsDy,audio_features,spotify:track:1T3yAJbhnYG6xwdKntNsDy,0.29100000000000004
0.00821,https://api.spotify.com/v1/audio-analysis/4olRwKwPTrjFna3faxmMZJ,Various Artists,0.638,253714,0.925,dubstep,4olRwKwPTrjFna3faxmMZJ,0.782,4,0.0988,-5.242999999999999,0,Strongarm,0.0289,139.938,4,https://api.spotify.com/v1/tracks/4olRwKwPTrjFna3faxmMZJ,audio_features,spotify:track:4olRwKwPTrjFna3faxmMZJ,0.0322
0.00036,https://api.spotify.com/v1/audio-analysis/2EwWDdyAsApYMhuE93YWUh,Flux Pavilion,0.639,299610,0.8690000000000001,dubstep,2EwWDdyAsApYMhuE93YWUh,0.24600000000000002,7,0.0565,-4.671,0,Air Raid (feat. Doctor P),0.0603,141.968,4,https://api.spotify.com/v1/tracks/2EwWDdyAsApYMhuE93YWUh,audio_features,spotify:track:2EwWDdyAsApYMhuE93YWUh,0.062
0.0035700000000000003,https://api.spotify.com/v1/audio-analysis/6epmtR779CB7T4a2wnZ49D,Katy Perry,0.496,233747,0.779,dubstep,6epmtR779CB7T4a2wnZ49D,1.52e-05,5,0.15,-7.367000000000001,0,E.T. - Noisia Remix,0.0645,138.02100000000002,4,https://api.spotify.com/v1/tracks/6epmtR779CB7T4a2wnZ49D,audio_features,spotify:track:6epmtR779CB7T4a2wnZ49D,0.35200000000000004
0.000859,https://api.spotify.com/v1/audio-analysis/0QQwlREWKKxRUPPbpaKZJS,Skrillex,0.42200000000000004,291080,0.8270000000000001,dubstep,0QQwlREWKKxRUPPbpaKZJS,0.00231,7,0.179,-5.7589999999999995,0,Scary Monsters and Nice Sprites - Dirtyphonics Remix,0.19699999999999998,175.071,4,https://api.spotify.com/v1/tracks/0QQwlREWKKxRUPPbpaKZJS,audio_features,spotify:track:0QQwlREWKKxRUPPbpaKZJS,0.408
0.00049,https://api.spotify.com/v1/audio-analysis/26vNIXrv6BI6l0gHHk81Hg,Various Artists,0.335,211644,0.8109999999999999,dubstep,26vNIXrv6BI6l0gHHk81Hg,0.0231,11,0.17800000000000002,-4.9110000000000005,1,Time Bomb (feat. Veela),0.0339,175.015,4,https://api.spotify.com/v1/tracks/26vNIXrv6BI6l0gHHk81Hg,audio_features,spotify:track:26vNIXrv6BI6l0gHHk81Hg,0.222
5.01e-05,https://api.spotify.com/v1/audio-analysis/5m8KHgRbZN7Q1l4kpzsiHr,Dodge,0.755,277786,0.991,dubstep,5m8KHgRbZN7Q1l4kpzsiHr,0.627,0,0.133,-4.208,1,Pornstep,0.0491,140.043,4,https://api.spotify.com/v1/tracks/5m8KHgRbZN7Q1l4kpzsiHr,audio_features,spotify:track:5m8KHgRbZN7Q1l4kpzsiHr,0.354
3.5600000000000005e-05,https://api.spotify.com/v1/audio-analysis/1Ts2AFMVmOpDnwcff18O3a,NERO,0.364,214760,0.813,dubstep,1Ts2AFMVmOpDnwcff18O3a,0.9079999999999999,1,0.151,-3.8680000000000003,1,Fugue State,0.0652,123.47399999999999,4,https://api.spotify.com/v1/tracks/1Ts2AFMVmOpDnwcff18O3a,audio_features,spotify:track:1Ts2AFMVmOpDnwcff18O3a,0.267
0.0022600000000000003,https://api.spotify.com/v1/audio-analysis/37T57HTqdAkBnE36toHcIo,Cookie Monsta,0.7909999999999999,243000,0.7979999999999999,dubstep,37T57HTqdAkBnE36toHcIo,0.778,7,0.32,-8.234,1,Fat Girl Rodeo,0.156,143.005,4,https://api.spotify.com/v1/tracks/37T57HTqdAkBnE36toHcIo,audio_features,spotify:track:37T57HTqdAkBnE36toHcIo,0.6659999999999999
0.0106,https://api.spotify.com/v1/audio-analysis/0Fwh2QCpv7gGsLqhXuWHtC,DJ Fresh,0.708,291347,0.83,dubstep,0Fwh2QCpv7gGsLqhXuWHtC,9.76e-05,5,0.0954,-1.704,0,Fight,0.183,140.116,4,https://api.spotify.com/v1/tracks/0Fwh2QCpv7gGsLqhXuWHtC,audio_features,spotify:track:0Fwh2QCpv7gGsLqhXuWHtC,0.268
1.77e-05,https://api.spotify.com/v1/audio-analysis/1yqVBcyQS203ZSFGkIWEEm,Knife Party,0.682,317475,0.914,dubstep,1yqVBcyQS203ZSFGkIWEEm,0.9259999999999999,8,0.32799999999999996,-4.824,0,Tourniquet,0.114,128.01,4,https://api.spotify.com/v1/tracks/1yqVBcyQS203ZSFGkIWEEm,audio_features,spotify:track:1yqVBcyQS203ZSFGkIWEEm,0.203
