,acousticness,analysis_url,artist,danceability,duration_ms,energy,genre,id,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,title,track_href,type,uri,valence
290,0.0171,https://api.spotify.com/v1/audio-analysis/5K9Mvi0b2hbiDUz5RBNcgh,Manian,0.584,192865,0.988,techno,5K9Mvi0b2hbiDUz5RBNcgh,6.49e-05,2,0.388,-5.835,1,0.0936,139.979,4,Rock!,https://api.spotify.com/v1/tracks/5K9Mvi0b2hbiDUz5RBNcgh,audio_features,spotify:track:5K9Mvi0b2hbiDUz5RBNcgh,0.324
291,0.000125,https://api.spotify.com/v1/audio-analysis/5vv8Embt23ugoQuU79N4mu,Manian,0.78,190957,0.996,techno,5vv8Embt23ugoQuU79N4mu,0.00276,0,0.0593,-5.198,1,0.0944,138.011,4,Jump!,https://api.spotify.com/v1/tracks/5vv8Embt23ugoQuU79N4mu,audio_features,spotify:track:5vv8Embt23ugoQuU79N4mu,0.58
292,0.00175,https://api.spotify.com/v1/audio-analysis/1piB3YTlq8Y2R2qfMPd6KS,Manian,0.639,184091,0.991,techno,1piB3YTlq8Y2R2qfMPd6KS,0.583,0,0.0753,-5.263,1,0.0558,145.06,4,Rhythm & Drums,https://api.spotify.com/v1/tracks/1piB3YTlq8Y2R2qfMPd6KS,audio_features,spotify:track:1piB3YTlq8Y2R2qfMPd6KS,0.263
293,0.00402,https://api.spotify.com/v1/audio-analysis/6xBiFq15ec44xc9O370VK7,Groove Coverage,0.555,187253,0.973,techno,6xBiFq15ec44xc9O370VK7,0.0,7,0.101,-6.038,1,0.101,134.893,4,Poison,https://api.spotify.com/v1/tracks/6xBiFq15ec44xc9O370VK7,audio_features,spotify:track:6xBiFq15ec44xc9O370VK7,0.341
294,0.235,https://api.spotify.com/v1/audio-analysis/4e8vlPNVhWWiogLn0z9dEg,Groove Coverage,0.68,225533,0.904,techno,4e8vlPNVhWWiogLn0z9dEg,0.0,3,0.117,-6.132,1,0.0467,139.971,4,7 Years & 50 Days - Radio Edit,https://api.spotify.com/v1/tracks/4e8vlPNVhWWiogLn0z9dEg,audio_features,spotify:track:4e8vlPNVhWWiogLn0z9dEg,0.855
295,0.378,https://api.spotify.com/v1/audio-analysis/2qa8yk0kpldG43GVvvtk9w,Groove Coverage,0.78,198040,0.877,techno,2qa8yk0kpldG43GVvvtk9w,0.0,7,0.696,-5.612,0,0.0348,120.009,4,Remember,https://api.spotify.com/v1/tracks/2qa8yk0kpldG43GVvvtk9w,audio_features,spotify:track:2qa8yk0kpldG43GVvvtk9w,0.645
296,0.0104,https://api.spotify.com/v1/audio-analysis/7HFTiDg9c9RlXCzWuOZtbF,Groove Coverage,0.646,187293,0.97,techno,7HFTiDg9c9RlXCzWuOZtbF,0.00015,7,0.354,-5.592,1,0.0751,140.004,4,Runaway,https://api.spotify.com/v1/tracks/7HFTiDg9c9RlXCzWuOZtbF,audio_features,spotify:track:7HFTiDg9c9RlXCzWuOZtbF,0.63
297,0.103,https://api.spotify.com/v1/audio-analysis/3fFjIshbM48cRH3dTwFBzU,Groove Coverage,0.594,341333,0.844,techno,3fFjIshbM48cRH3dTwFBzU,0.0,11,0.0473,-5.207,0,0.0337,138.0,4,I Need You Vs. I Need You,https://api.spotify.com/v1/tracks/3fFjIshbM48cRH3dTwFBzU,audio_features,spotify:track:3fFjIshbM48cRH3dTwFBzU,0.822
298,0.419,https://api.spotify.com/v1/audio-analysis/0QaO2w6kFLfG1XViZ57cV0,Groove Coverage,0.646,219053,0.855,techno,0QaO2w6kFLfG1XViZ57cV0,0.0,9,0.0971,-6.134,0,0.0947,141.99,4,The End,https://api.spotify.com/v1/tracks/0QaO2w6kFLfG1XViZ57cV0,audio_features,spotify:track:0QaO2w6kFLfG1XViZ57cV0,0.532
299,0.0049,https://api.spotify.com/v1/audio-analysis/2j8wfOW9S7z3u1d7xPFU5r,Groove Coverage,0.569,186773,0.944,techno,2j8wfOW9S7z3u1d7xPFU5r,0.00561,0,0.148,-5.759,0,0.0431,140.02,4,Force Of Nature,https://api.spotify.com/v1/tracks/2j8wfOW9S7z3u1d7xPFU5r,audio_features,spotify:track:2j8wfOW9S7z3u1d7xPFU5r,0.288
300,0.103,https://api.spotify.com/v1/audio-analysis/7eoiAHrq4aGEEKTjJmIJaJ,Groove Coverage,0.49,245440,0.749,techno,7eoiAHrq4aGEEKTjJmIJaJ,0.0,11,0.469,-4.987,0,0.0272,142.001,4,When Life,https://api.spotify.com/v1/tracks/7eoiAHrq4aGEEKTjJmIJaJ,audio_features,spotify:track:7eoiAHrq4aGEEKTjJmIJaJ,0.562
301,0.628,https://api.spotify.com/v1/audio-analysis/7DOurpluMj3MzOk6WRyKoc,Groove Coverage,0.587,197400,0.462,techno,7DOurpluMj3MzOk6WRyKoc,0.0,6,0.165,-7.01,1,0.0289,115.019,3,Home,https://api.spotify.com/v1/tracks/7DOurpluMj3MzOk6WRyKoc,audio_features,spotify:track:7DOurpluMj3MzOk6WRyKoc,0.326
302,0.0795,https://api.spotify.com/v1/audio-analysis/5BEV7XGF6WKAdDetTMJ6BW,Groove Coverage,0.812,198267,0.625,techno,5BEV7XGF6WKAdDetTMJ6BW,0.0,8,0.0441,-5.141,1,0.0627,139.97,4,7 Years & 50 Days,https://api.spotify.com/v1/tracks/5BEV7XGF6WKAdDetTMJ6BW,audio_features,spotify:track:5BEV7XGF6WKAdDetTMJ6BW,0.822
303,0.00198,https://api.spotify.com/v1/audio-analysis/036L9i1Ws6xLxxldtssmbu,Groove Coverage,0.472,204573,0.99,techno,036L9i1Ws6xLxxldtssmbu,0.00105,11,0.0605,-5.622,0,0.0811,139.944,4,Can't Get Over You,https://api.spotify.com/v1/tracks/036L9i1Ws6xLxxldtssmbu,audio_features,spotify:track:036L9i1Ws6xLxxldtssmbu,0.0391
304,0.00119,https://api.spotify.com/v1/audio-analysis/4DHk28t0MPkjebzxx9tBko,Groove Coverage,0.555,225627,0.967,techno,4DHk28t0MPkjebzxx9tBko,5.05e-06,9,0.352,-5.896,0,0.0448,140.999,4,The End - Special D. Remix,https://api.spotify.com/v1/tracks/4DHk28t0MPkjebzxx9tBko,audio_features,spotify:track:4DHk28t0MPkjebzxx9tBko,0.449
305,0.000289,https://api.spotify.com/v1/audio-analysis/51RL6SnQ4DGwGW7kpay0QE,Groove Coverage,0.699,280427,0.974,techno,51RL6SnQ4DGwGW7kpay0QE,0.812,11,0.0864,-5.538,0,0.0691,137.993,4,Not Available,https://api.spotify.com/v1/tracks/51RL6SnQ4DGwGW7kpay0QE,audio_features,spotify:track:51RL6SnQ4DGwGW7kpay0QE,0.432
306,0.348,https://api.spotify.com/v1/audio-analysis/7jngXfPnl3meN7UqYpNbjw,Groove Coverage,0.777,230253,0.705,techno,7jngXfPnl3meN7UqYpNbjw,0.0,10,0.149,-5.718,1,0.0241,101.984,4,She,https://api.spotify.com/v1/tracks/7jngXfPnl3meN7UqYpNbjw,audio_features,spotify:track:7jngXfPnl3meN7UqYpNbjw,0.739
307,0.0961,https://api.spotify.com/v1/audio-analysis/6DI4eH2aDTFgcPEAIrStIr,Groove Coverage,0.642,219840,0.753,techno,6DI4eH2aDTFgcPEAIrStIr,0.0,3,0.0782,-6.638,1,0.0329,141.98,4,God Is A Girl,https://api.spotify.com/v1/tracks/6DI4eH2aDTFgcPEAIrStIr,audio_features,spotify:track:6DI4eH2aDTFgcPEAIrStIr,0.335
308,0.35,https://api.spotify.com/v1/audio-analysis/6epGAzQuhKAxmwSDQneu48,Laurent Garnier,0.413,98027,0.334,techno,6epGAzQuhKAxmwSDQneu48,0.926,7,0.11,-19.526,1,0.0748,107.955,5,The Warning,https://api.spotify.com/v1/tracks/6epGAzQuhKAxmwSDQneu48,audio_features,spotify:track:6epGAzQuhKAxmwSDQneu48,0.0342
309,0.12,https://api.spotify.com/v1/audio-analysis/6w9fkjcH18PZzMmWIekaDq,Laurent Garnier,0.438,373640,0.644,techno,6w9fkjcH18PZzMmWIekaDq,0.916,1,0.16,-11.637,1,0.0617,128.009,4,City Sphere,https://api.spotify.com/v1/tracks/6w9fkjcH18PZzMmWIekaDq,audio_features,spotify:track:6w9fkjcH18PZzMmWIekaDq,0.199
310,0.000785,https://api.spotify.com/v1/audio-analysis/0PlLNmBqpEc6unjXOCivew,Laurent Garnier,0.49,402200,0.746,techno,0PlLNmBqpEc6unjXOCivew,0.912,2,0.333,-11.759,0,0.0329,108.097,4,Forgotten Thoughts,https://api.spotify.com/v1/tracks/0PlLNmBqpEc6unjXOCivew,audio_features,spotify:track:0PlLNmBqpEc6unjXOCivew,0.212
311,0.000616,https://api.spotify.com/v1/audio-analysis/6D4u3NjlWq53MMgpAnlCci,Laurent Garnier,0.41,439093,0.832,techno,6D4u3NjlWq53MMgpAnlCci,0.871,0,0.101,-8.04,0,0.0599,132.072,4,The Sound Of The Big Babou,https://api.spotify.com/v1/tracks/6D4u3NjlWq53MMgpAnlCci,audio_features,spotify:track:6D4u3NjlWq53MMgpAnlCci,0.238
312,0.943,https://api.spotify.com/v1/audio-analysis/79vDW9m03OBhfaxN4mgIsa,Laurent Garnier,0.454,79107,0.554,techno,79vDW9m03OBhfaxN4mgIsa,0.017,9,0.114,-12.146,0,0.2,85.228,4,Unreasonable Behaviour,https://api.spotify.com/v1/tracks/79vDW9m03OBhfaxN4mgIsa,audio_features,spotify:track:79vDW9m03OBhfaxN4mgIsa,0.504
313,0.00959,https://api.spotify.com/v1/audio-analysis/71LXno9HyURiizfuatImlO,Laurent Garnier,0.762,301533,0.705,techno,71LXno9HyURiizfuatImlO,0.916,1,0.0965,-9.654,1,0.049,119.981,4,Cycles D'Oppositions,https://api.spotify.com/v1/tracks/71LXno9HyURiizfuatImlO,audio_features,spotify:track:71LXno9HyURiizfuatImlO,0.568
314,0.0151,https://api.spotify.com/v1/audio-analysis/0y0LNqWSA4Pv2KawzSi4MW,Laurent Garnier,0.693,551493,0.731,techno,0y0LNqWSA4Pv2KawzSi4MW,0.934,3,0.129,-11.019,1,0.0407,131.99,4,The Man With The Red Face - Video Edit,https://api.spotify.com/v1/tracks/0y0LNqWSA4Pv2KawzSi4MW,audio_features,spotify:track:0y0LNqWSA4Pv2KawzSi4MW,0.441
315,0.000676,https://api.spotify.com/v1/audio-analysis/1G7Rmz4euU7pKDESRSznpD,Laurent Garnier,0.333,315200,0.691,techno,1G7Rmz4euU7pKDESRSznpD,0.837,1,0.434,-7.435,1,0.0583,196.035,4,Communications From The Lab,https://api.spotify.com/v1/tracks/1G7Rmz4euU7pKDESRSznpD,audio_features,spotify:track:1G7Rmz4euU7pKDESRSznpD,0.116
316,0.00511,https://api.spotify.com/v1/audio-analysis/4fWtgHEKpF9LiyBG5lqYtq,Laurent Garnier,0.699,405467,0.654,techno,4fWtgHEKpF9LiyBG5lqYtq,0.785,7,0.11,-7.199,1,0.0422,139.995,4,Greed (Part 1+2),https://api.spotify.com/v1/tracks/4fWtgHEKpF9LiyBG5lqYtq,audio_features,spotify:track:4fWtgHEKpF9LiyBG5lqYtq,0.428
317,0.00527,https://api.spotify.com/v1/audio-analysis/5SCu2lP2FjrjJJ3mFYjA07,Laurent Garnier,0.693,529533,0.942,techno,5SCu2lP2FjrjJJ3mFYjA07,0.793,3,0.191,-7.458,1,0.107,136.051,4,Dangerous Drive,https://api.spotify.com/v1/tracks/5SCu2lP2FjrjJJ3mFYjA07,audio_features,spotify:track:5SCu2lP2FjrjJJ3mFYjA07,0.422
318,0.194,https://api.spotify.com/v1/audio-analysis/5KHBz4OBU7N2tQhTgAC5et,Laurent Garnier,0.485,336267,0.727,techno,5KHBz4OBU7N2tQhTgAC5et,0.795,1,0.0877,-12.525,1,0.057,196.028,4,Downfall,https://api.spotify.com/v1/tracks/5KHBz4OBU7N2tQhTgAC5et,audio_features,spotify:track:5KHBz4OBU7N2tQhTgAC5et,0.494
319,0.366,https://api.spotify.com/v1/audio-analysis/1QhLrI3KuE4QH2ihGdXQbl,Laurent Garnier,0.626,315707,0.531,techno,1QhLrI3KuE4QH2ihGdXQbl,0.886,11,0.105,-15.748,1,0.039,117.997,4,Last Tribute From The 20Th Century,https://api.spotify.com/v1/tracks/1QhLrI3KuE4QH2ihGdXQbl,audio_features,spotify:track:1QhLrI3KuE4QH2ihGdXQbl,0.0452
320,0.000121,https://api.spotify.com/v1/audio-analysis/7BHwetyd7gmeWFCEpuO3fd,John David Felt,0.67,35062,0.951,techno,7BHwetyd7gmeWFCEpuO3fd,0.954,10,0.13,-6.693,0,0.326,178.106,4,FASMRK,https://api.spotify.com/v1/tracks/7BHwetyd7gmeWFCEpuO3fd,audio_features,spotify:track:7BHwetyd7gmeWFCEpuO3fd,0.159
321,0.831,https://api.spotify.com/v1/audio-analysis/54p46q6lALec5gZNxc3oxf,Scooter,0.419,85200,0.272,techno,54p46q6lALec5gZNxc3oxf,0.0,4,0.521,-12.767,1,0.0798,93.318,4,The Definition,https://api.spotify.com/v1/tracks/54p46q6lALec5gZNxc3oxf,audio_features,spotify:track:54p46q6lALec5gZNxc3oxf,0.818
322,0.0191,https://api.spotify.com/v1/audio-analysis/2mlI3F07l4S5YvgxlWtntq,Scooter,0.582,228893,0.966,techno,2mlI3F07l4S5YvgxlWtntq,0.184,2,0.527,-5.799,1,0.0752,149.963,4,Jumping All Over The World,https://api.spotify.com/v1/tracks/2mlI3F07l4S5YvgxlWtntq,audio_features,spotify:track:2mlI3F07l4S5YvgxlWtntq,0.52
323,0.0216,https://api.spotify.com/v1/audio-analysis/1rcGXeFIrVoHptiFRIb86q,Scooter,0.606,226147,0.94,techno,1rcGXeFIrVoHptiFRIb86q,0.275,7,0.33,-6.568,1,0.0393,142.023,4,The Question Is What Is The Question?,https://api.spotify.com/v1/tracks/1rcGXeFIrVoHptiFRIb86q,audio_features,spotify:track:1rcGXeFIrVoHptiFRIb86q,0.912
324,0.017,https://api.spotify.com/v1/audio-analysis/3QDSDIgNdKcT808EMQkN3R,Scooter,0.56,239493,0.95,techno,3QDSDIgNdKcT808EMQkN3R,0.622,7,0.39,-5.395,1,0.0369,144.995,4,Enola Gay,https://api.spotify.com/v1/tracks/3QDSDIgNdKcT808EMQkN3R,audio_features,spotify:track:3QDSDIgNdKcT808EMQkN3R,0.664
325,0.0152,https://api.spotify.com/v1/audio-analysis/21214YIfMWBXwYUyMq2T3Z,Scooter,0.548,232160,0.958,techno,21214YIfMWBXwYUyMq2T3Z,0.228,5,0.351,-5.664,0,0.0349,144.065,4,Neverending Story,https://api.spotify.com/v1/tracks/21214YIfMWBXwYUyMq2T3Z,audio_features,spotify:track:21214YIfMWBXwYUyMq2T3Z,0.799
326,0.139,https://api.spotify.com/v1/audio-analysis/5HMwM5tlC86v7HDqwxOU8w,Scooter,0.577,211627,0.953,techno,5HMwM5tlC86v7HDqwxOU8w,0.07,7,0.88,-5.644,1,0.0363,145.014,4,And No Matches,https://api.spotify.com/v1/tracks/5HMwM5tlC86v7HDqwxOU8w,audio_features,spotify:track:5HMwM5tlC86v7HDqwxOU8w,0.709
327,0.000332,https://api.spotify.com/v1/audio-analysis/48YwXMKpAPzjPlcWWnJQOX,Scooter,0.577,323933,0.995,techno,48YwXMKpAPzjPlcWWnJQOX,0.838,6,0.306,-6.622,0,0.038,145.007,4,Cambodia,https://api.spotify.com/v1/tracks/48YwXMKpAPzjPlcWWnJQOX,audio_features,spotify:track:48YwXMKpAPzjPlcWWnJQOX,0.74
328,0.00677,https://api.spotify.com/v1/audio-analysis/6x1Y0wfkZyVy5V6VAtTj0T,Scooter,0.566,241973,0.828,techno,6x1Y0wfkZyVy5V6VAtTj0T,0.0906,5,0.415,-5.813,1,0.0318,142.998,4,I'm Lonely,https://api.spotify.com/v1/tracks/6x1Y0wfkZyVy5V6VAtTj0T,audio_features,spotify:track:6x1Y0wfkZyVy5V6VAtTj0T,0.126
329,0.055,https://api.spotify.com/v1/audio-analysis/3efvKzW9h8czipcZ2U1V1F,Scooter,0.62,219160,0.861,techno,3efvKzW9h8czipcZ2U1V1F,0.846,11,0.258,-6.335,0,0.0331,145.037,4,Whistling Dave,https://api.spotify.com/v1/tracks/3efvKzW9h8czipcZ2U1V1F,audio_features,spotify:track:3efvKzW9h8czipcZ2U1V1F,0.676
330,0.0529,https://api.spotify.com/v1/audio-analysis/3OjnzdHEGQTplXH3ovEbZ6,Scooter,0.744,295920,0.72,techno,3OjnzdHEGQTplXH3ovEbZ6,0.341,11,0.0989,-7.131,1,0.0648,132.993,4,Marian [Version],https://api.spotify.com/v1/tracks/3OjnzdHEGQTplXH3ovEbZ6,audio_features,spotify:track:3OjnzdHEGQTplXH3ovEbZ6,0.723
331,0.0144,https://api.spotify.com/v1/audio-analysis/4mWEbrzBTgv3Kq1yY1M9Ub,Scooter,0.672,379267,0.869,techno,4mWEbrzBTgv3Kq1yY1M9Ub,0.826,11,0.0359,-5.842,0,0.074,142.013,4,Lighten Up The Sky,https://api.spotify.com/v1/tracks/4mWEbrzBTgv3Kq1yY1M9Ub,audio_features,spotify:track:4mWEbrzBTgv3Kq1yY1M9Ub,0.0325
332,0.00146,https://api.spotify.com/v1/audio-analysis/7IVmdbXcg6ukjeTU6UWz3d,Scooter,0.681,265547,0.995,techno,7IVmdbXcg6ukjeTU6UWz3d,0.89,8,0.506,-6.63,1,0.056,145.993,4,The Hardcore Massive,https://api.spotify.com/v1/tracks/7IVmdbXcg6ukjeTU6UWz3d,audio_features,spotify:track:7IVmdbXcg6ukjeTU6UWz3d,0.163
333,0.893,https://api.spotify.com/v1/audio-analysis/7K6JJg3j4f4Dx323Nl7kH9,Scooter,0.286,20680,0.355,techno,7K6JJg3j4f4Dx323Nl7kH9,8.71e-06,9,0.245,-13.464,1,0.0623,170.038,1,The Greatest Difficulty,https://api.spotify.com/v1/tracks/7K6JJg3j4f4Dx323Nl7kH9,audio_features,spotify:track:7K6JJg3j4f4Dx323Nl7kH9,0.727
334,0.0575,https://api.spotify.com/v1/audio-analysis/3ssiAIWNW0giyu4as7XvqR,Eiffel 65,0.693,249191,0.551,techno,3ssiAIWNW0giyu4as7XvqR,0.0,8,0.0916,-13.426,1,0.0827,98.973,4,Too Much Of Heaven,https://api.spotify.com/v1/tracks/3ssiAIWNW0giyu4as7XvqR,audio_features,spotify:track:3ssiAIWNW0giyu4as7XvqR,0.459
335,0.0353,https://api.spotify.com/v1/audio-analysis/7GA2Gpum7BbhglCPqPKFcw,Eiffel 65,0.678,317067,0.566,techno,7GA2Gpum7BbhglCPqPKFcw,1.3e-06,1,0.0921,-13.2,1,0.0771,98.97,4,Too Much Of Heaven,https://api.spotify.com/v1/tracks/7GA2Gpum7BbhglCPqPKFcw,audio_features,spotify:track:7GA2Gpum7BbhglCPqPKFcw,0.506
336,0.0759,https://api.spotify.com/v1/audio-analysis/4fjlcHo353BtR3WZtZZL8t,Eiffel 65,0.834,386670,0.991,techno,4fjlcHo353BtR3WZtZZL8t,0.00376,7,0.102,-11.968,0,0.0589,127.981,4,Blue (Da Ba Dee),https://api.spotify.com/v1/tracks/4fjlcHo353BtR3WZtZZL8t,audio_features,spotify:track:4fjlcHo353BtR3WZtZZL8t,0.936
337,0.259,https://api.spotify.com/v1/audio-analysis/5FgtdSf7I5lClThz2ptWvl,Eiffel 65,0.822,283748,0.969,techno,5FgtdSf7I5lClThz2ptWvl,0.000162,7,0.39,-11.471,0,0.0582,128.007,4,Blue (Da Ba Dee),https://api.spotify.com/v1/tracks/5FgtdSf7I5lClThz2ptWvl,audio_features,spotify:track:5FgtdSf7I5lClThz2ptWvl,0.765
338,0.468,https://api.spotify.com/v1/audio-analysis/2rQUY2psZHryk1koZlOYSP,Eiffel 65,0.806,530123,0.827,techno,2rQUY2psZHryk1koZlOYSP,0.397,0,0.103,-9.699,1,0.0667,132.99,4,Blue (Da Ba Dee),https://api.spotify.com/v1/tracks/2rQUY2psZHryk1koZlOYSP,audio_features,spotify:track:2rQUY2psZHryk1koZlOYSP,0.684
339,0.0331,https://api.spotify.com/v1/audio-analysis/1vbYmXW4Oj6cR0EYrHPZnf,Eiffel 65,0.921,383176,0.991,techno,1vbYmXW4Oj6cR0EYrHPZnf,6.11e-05,7,0.337,-10.005,0,0.0653,136.02,4,Blue (Da Ba Dee),https://api.spotify.com/v1/tracks/1vbYmXW4Oj6cR0EYrHPZnf,audio_features,spotify:track:1vbYmXW4Oj6cR0EYrHPZnf,0.83
340,0.118,https://api.spotify.com/v1/audio-analysis/2AG1upH9wpFGSyIjPG2LkU,Eiffel 65,0.759,237533,0.977,techno,2AG1upH9wpFGSyIjPG2LkU,0.143,10,0.231,-11.38,1,0.0382,129.974,4,Dub In Life,https://api.spotify.com/v1/tracks/2AG1upH9wpFGSyIjPG2LkU,audio_features,spotify:track:2AG1upH9wpFGSyIjPG2LkU,0.532
341,0.204,https://api.spotify.com/v1/audio-analysis/1Fah500XprddhV52L4tVuM,Eiffel 65,0.744,303450,0.608,techno,1Fah500XprddhV52L4tVuM,0.0,2,0.376,-9.601,1,0.0686,109.961,4,Living In A Bubble,https://api.spotify.com/v1/tracks/1Fah500XprddhV52L4tVuM,audio_features,spotify:track:1Fah500XprddhV52L4tVuM,0.819
342,0.0814,https://api.spotify.com/v1/audio-analysis/43OdYMY7yMgBW3n5W4QQD9,Eiffel 65,0.745,268864,0.958,techno,43OdYMY7yMgBW3n5W4QQD9,0.32,7,0.533,-9.664,1,0.0287,129.962,4,Move Your Body,https://api.spotify.com/v1/tracks/43OdYMY7yMgBW3n5W4QQD9,audio_features,spotify:track:43OdYMY7yMgBW3n5W4QQD9,0.96
343,0.0262,https://api.spotify.com/v1/audio-analysis/3biFQ5zvwnGeLQKuEMQ6KE,Eiffel 65,0.758,354662,0.956,techno,3biFQ5zvwnGeLQKuEMQ6KE,0.691,7,0.0609,-10.384,1,0.0312,129.962,4,Move Your Body,https://api.spotify.com/v1/tracks/3biFQ5zvwnGeLQKuEMQ6KE,audio_features,spotify:track:3biFQ5zvwnGeLQKuEMQ6KE,0.975
344,0.0359,https://api.spotify.com/v1/audio-analysis/1oUmMNH03GXIvcO93SgfrH,Eiffel 65,0.732,253794,0.959,techno,1oUmMNH03GXIvcO93SgfrH,4.99e-05,9,0.396,-9.16,1,0.038,130.061,4,My Consolle,https://api.spotify.com/v1/tracks/1oUmMNH03GXIvcO93SgfrH,audio_features,spotify:track:1oUmMNH03GXIvcO93SgfrH,0.839
345,0.0682,https://api.spotify.com/v1/audio-analysis/4jyKT4fWFwnpeORmj88P4v,Eiffel 65,0.687,249478,0.419,techno,4jyKT4fWFwnpeORmj88P4v,0.0,2,0.15,-12.571,1,0.0299,109.99,4,Your Clown,https://api.spotify.com/v1/tracks/4jyKT4fWFwnpeORmj88P4v,audio_features,spotify:track:4jyKT4fWFwnpeORmj88P4v,0.367
346,0.0154,https://api.spotify.com/v1/audio-analysis/6nJ9pSmsa0szHBCJAGVUSo,Eiffel 65,0.679,274037,0.985,techno,6nJ9pSmsa0szHBCJAGVUSo,0.000337,0,0.307,-8.74,0,0.0407,129.991,4,Another Race,https://api.spotify.com/v1/tracks/6nJ9pSmsa0szHBCJAGVUSo,audio_features,spotify:track:6nJ9pSmsa0szHBCJAGVUSo,0.779
347,0.0326,https://api.spotify.com/v1/audio-analysis/1AGOH4MiHOcdgUO4AqJLTQ,Eiffel 65,0.752,260425,0.825,techno,1AGOH4MiHOcdgUO4AqJLTQ,0.00955,9,0.338,-8.441,1,0.0425,135.963,4,The Edge,https://api.spotify.com/v1/tracks/1AGOH4MiHOcdgUO4AqJLTQ,audio_features,spotify:track:1AGOH4MiHOcdgUO4AqJLTQ,0.714
348,0.0641,https://api.spotify.com/v1/audio-analysis/3MwYctNhpAVFEV4h0dxDak,Eiffel 65,0.576,344110,0.643,techno,3MwYctNhpAVFEV4h0dxDak,0.00141,8,0.111,-11.679,0,0.0371,105.989,4,Now Is Forever,https://api.spotify.com/v1/tracks/3MwYctNhpAVFEV4h0dxDak,audio_features,spotify:track:3MwYctNhpAVFEV4h0dxDak,0.253
349,0.0112,https://api.spotify.com/v1/audio-analysis/4NAzU6CFXIZwjRUdhxPKVB,Eiffel 65,0.722,271017,0.64,techno,4NAzU6CFXIZwjRUdhxPKVB,7.69e-06,1,0.15,-9.206,0,0.0377,131.995,4,Silicon World,https://api.spotify.com/v1/tracks/4NAzU6CFXIZwjRUdhxPKVB,audio_features,spotify:track:4NAzU6CFXIZwjRUdhxPKVB,0.388
350,0.0112,https://api.spotify.com/v1/audio-analysis/15kM9OvobCy7rmYMsTpM7l,Eiffel 65,0.771,387153,0.598,techno,15kM9OvobCy7rmYMsTpM7l,0.657,1,0.129,-12.841,1,0.103,137.988,4,Europop,https://api.spotify.com/v1/tracks/15kM9OvobCy7rmYMsTpM7l,audio_features,spotify:track:15kM9OvobCy7rmYMsTpM7l,0.491
351,0.023,https://api.spotify.com/v1/audio-analysis/2ty26clxSgx9f8bZhB01ar,Eiffel 65,0.75,326262,0.647,techno,2ty26clxSgx9f8bZhB01ar,0.194,5,0.72,-11.492,1,0.0522,129.98,4,Europop,https://api.spotify.com/v1/tracks/2ty26clxSgx9f8bZhB01ar,audio_features,spotify:track:2ty26clxSgx9f8bZhB01ar,0.52
352,0.0108,https://api.spotify.com/v1/audio-analysis/4UuAvuTtMQWzoIkz8qAZ7W,Eiffel 65,0.791,297716,0.785,techno,4UuAvuTtMQWzoIkz8qAZ7W,0.0335,11,0.254,-7.739,0,0.0433,130.029,4,Hyperlink ( Deep Down),https://api.spotify.com/v1/tracks/4UuAvuTtMQWzoIkz8qAZ7W,audio_features,spotify:track:4UuAvuTtMQWzoIkz8qAZ7W,0.832
353,0.156,https://api.spotify.com/v1/audio-analysis/5aRBiClVQNBFPVilggqnxd,Sideshow,0.689,462120,0.805,techno,5aRBiClVQNBFPVilggqnxd,0.0345,4,0.266,-11.004,0,0.134,127.989,4,If Alone - Chateau Flight Remix,https://api.spotify.com/v1/tracks/5aRBiClVQNBFPVilggqnxd,audio_features,spotify:track:5aRBiClVQNBFPVilggqnxd,0.56
354,0.000164,https://api.spotify.com/v1/audio-analysis/5ZhTEMjyeOIaa1ny1HzI1R,Re-up,0.801,437280,0.659,techno,5ZhTEMjyeOIaa1ny1HzI1R,0.838,4,0.0577,-12.153,0,0.0644,127.995,4,Inside Us,https://api.spotify.com/v1/tracks/5ZhTEMjyeOIaa1ny1HzI1R,audio_features,spotify:track:5ZhTEMjyeOIaa1ny1HzI1R,0.195
355,0.00921,https://api.spotify.com/v1/audio-analysis/34Qzk6AnP4jaQMDtc4Cl6L,Channel X,0.801,409707,0.626,techno,34Qzk6AnP4jaQMDtc4Cl6L,0.907,6,0.201,-13.42,0,0.0796,125.005,4,Ticket,https://api.spotify.com/v1/tracks/34Qzk6AnP4jaQMDtc4Cl6L,audio_features,spotify:track:34Qzk6AnP4jaQMDtc4Cl6L,0.334
356,0.57,https://api.spotify.com/v1/audio-analysis/0SSZR0TTrvDttPqiBQZkig,Ben Klock,0.794,385960,0.609,techno,0SSZR0TTrvDttPqiBQZkig,0.875,6,0.102,-11.665,0,0.066,124.99,4,Subzero,https://api.spotify.com/v1/tracks/0SSZR0TTrvDttPqiBQZkig,audio_features,spotify:track:0SSZR0TTrvDttPqiBQZkig,0.118
357,0.0113,https://api.spotify.com/v1/audio-analysis/1IQosMEuMk8O3F5B9Vz7eR,HOSH,0.803,448547,0.47,techno,1IQosMEuMk8O3F5B9Vz7eR,0.511,8,0.0935,-12.92,0,0.0737,125.0,4,Better And Sweet - Audio Fly Remix,https://api.spotify.com/v1/tracks/1IQosMEuMk8O3F5B9Vz7eR,audio_features,spotify:track:1IQosMEuMk8O3F5B9Vz7eR,0.495
