,acousticness,analysis_url,artist,danceability,duration_ms,energy,genre,id,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,title,track_href,type,uri,valence
2445,0.000187,https://api.spotify.com/v1/audio-analysis/0fYqvLca2k6ASRjQOIlJ3D,A-Sides,0.519,385600,0.975,drum-and-bass,0fYqvLca2k6ASRjQOIlJ3D,0.869,1,0.565,-5.046,1,0.0864,175.912,4,Crabs In A Bucket,https://api.spotify.com/v1/tracks/0fYqvLca2k6ASRjQOIlJ3D,audio_features,spotify:track:0fYqvLca2k6ASRjQOIlJ3D,0.623
2446,0.00019,https://api.spotify.com/v1/audio-analysis/7nOpHCs3cLLhNpPCYXRR7k,LAOS,0.544,248893,0.947,drum-and-bass,7nOpHCs3cLLhNpPCYXRR7k,0.672,4,0.191,-8.445,0,0.0751,175.993,4,Panda Style,https://api.spotify.com/v1/tracks/7nOpHCs3cLLhNpPCYXRR7k,audio_features,spotify:track:7nOpHCs3cLLhNpPCYXRR7k,0.82
2447,0.00234,https://api.spotify.com/v1/audio-analysis/4UhJbIyPIAcjQ9cKdCo3q8,Danny Byrd,0.456,300453,0.916,drum-and-bass,4UhJbIyPIAcjQ9cKdCo3q8,0.558,7,0.449,-6.611,1,0.128,178.038,4,Under The Sea,https://api.spotify.com/v1/tracks/4UhJbIyPIAcjQ9cKdCo3q8,audio_features,spotify:track:4UhJbIyPIAcjQ9cKdCo3q8,0.267
2448,0.000125,https://api.spotify.com/v1/audio-analysis/4bMdG2UaRFr32Q3EjBB9w4,Bungle + Index,0.559,336307,0.95,drum-and-bass,4bMdG2UaRFr32Q3EjBB9w4,0.909,9,0.106,-9.701,0,0.077,172.982,4,Forgotten Souls,https://api.spotify.com/v1/tracks/4bMdG2UaRFr32Q3EjBB9w4,audio_features,spotify:track:4bMdG2UaRFr32Q3EjBB9w4,0.345
2449,0.000571,https://api.spotify.com/v1/audio-analysis/0K0dfDgOubz4mEMvpwYtBi,Blu Mar Ten,0.423,406467,0.907,drum-and-bass,0K0dfDgOubz4mEMvpwYtBi,0.882,5,0.0724,-8.526,0,0.0627,174.023,4,Starting Over,https://api.spotify.com/v1/tracks/0K0dfDgOubz4mEMvpwYtBi,audio_features,spotify:track:0K0dfDgOubz4mEMvpwYtBi,0.635
2450,0.000103,https://api.spotify.com/v1/audio-analysis/0JAhkZH3RhBwV7Ejl7uEgY,Danny Byrd,0.537,290500,0.964,drum-and-bass,0JAhkZH3RhBwV7Ejl7uEgY,0.758,10,0.38,-3.414,0,0.0387,87.494,4,Crystal Meth,https://api.spotify.com/v1/tracks/0JAhkZH3RhBwV7Ejl7uEgY,audio_features,spotify:track:0JAhkZH3RhBwV7Ejl7uEgY,0.629
2451,4.79e-05,https://api.spotify.com/v1/audio-analysis/3jKqaxNRAugFu8HqmkfgM0,Blame,0.406,356634,0.971,drum-and-bass,3jKqaxNRAugFu8HqmkfgM0,0.834,7,0.337,-3.755,1,0.0442,175.051,4,Hindsight,https://api.spotify.com/v1/tracks/3jKqaxNRAugFu8HqmkfgM0,audio_features,spotify:track:3jKqaxNRAugFu8HqmkfgM0,0.4
2452,0.00979,https://api.spotify.com/v1/audio-analysis/6vMdn8s8xgEuVmjyg6IX05,Fracture & Survival,0.503,419887,0.747,drum-and-bass,6vMdn8s8xgEuVmjyg6IX05,0.85,5,0.119,-9.984,1,0.0431,174.01,4,Tracks Of Time,https://api.spotify.com/v1/tracks/6vMdn8s8xgEuVmjyg6IX05,audio_features,spotify:track:6vMdn8s8xgEuVmjyg6IX05,0.209
2453,0.00112,https://api.spotify.com/v1/audio-analysis/1JiwbWLIK3nYMvYrJMjoQ4,T-Ak ft Ellie,0.528,361127,0.86,drum-and-bass,1JiwbWLIK3nYMvYrJMjoQ4,0.834,5,0.0939,-5.92,1,0.0421,175.006,4,Voyager,https://api.spotify.com/v1/tracks/1JiwbWLIK3nYMvYrJMjoQ4,audio_features,spotify:track:1JiwbWLIK3nYMvYrJMjoQ4,0.39
2454,0.00112,https://api.spotify.com/v1/audio-analysis/2BKwsaYRmgvysRopGZKcZN,Agent Alvin,0.491,357250,0.866,drum-and-bass,2BKwsaYRmgvysRopGZKcZN,0.849,0,0.38,-7.589,1,0.0448,174.023,4,Super Highway,https://api.spotify.com/v1/tracks/2BKwsaYRmgvysRopGZKcZN,audio_features,spotify:track:2BKwsaYRmgvysRopGZKcZN,0.37
2455,0.000168,https://api.spotify.com/v1/audio-analysis/75IDMEiKyOU80pmcskzzAT,Danny Byrd,0.401,340000,0.949,drum-and-bass,75IDMEiKyOU80pmcskzzAT,0.699,0,0.158,-5.693,1,0.0371,177.967,4,Grassroots,https://api.spotify.com/v1/tracks/75IDMEiKyOU80pmcskzzAT,audio_features,spotify:track:75IDMEiKyOU80pmcskzzAT,0.513
2456,0.00115,https://api.spotify.com/v1/audio-analysis/5YAcrMiap9KcKvzNonJhDa,Cyantific,0.429,359067,0.95,drum-and-bass,5YAcrMiap9KcKvzNonJhDa,0.899,1,0.0891,-6.797,1,0.0702,176.001,4,Output (Hold Tight Remix),https://api.spotify.com/v1/tracks/5YAcrMiap9KcKvzNonJhDa,audio_features,spotify:track:5YAcrMiap9KcKvzNonJhDa,0.371
2457,9.49e-05,https://api.spotify.com/v1/audio-analysis/7LddxdH41QI7jd4zTDo97g,Various Artists,0.485,2542500,0.917,drum-and-bass,7LddxdH41QI7jd4zTDo97g,0.819,10,0.328,-8.367,0,0.0448,177.706,4,Weapons Cluster Mix 1,https://api.spotify.com/v1/tracks/7LddxdH41QI7jd4zTDo97g,audio_features,spotify:track:7LddxdH41QI7jd4zTDo97g,0.206
2458,0.000277,https://api.spotify.com/v1/audio-analysis/0fuvK60zE7NsCCfQxmivUW,Various Artists,0.463,2554000,0.938,drum-and-bass,0fuvK60zE7NsCCfQxmivUW,0.876,1,0.0773,-6.458,1,0.0448,176.088,4,Weapons Cluster Mix 2,https://api.spotify.com/v1/tracks/0fuvK60zE7NsCCfQxmivUW,audio_features,spotify:track:0fuvK60zE7NsCCfQxmivUW,0.218
2459,0.000325,https://api.spotify.com/v1/audio-analysis/6FMovLKrx7qYBJLIV0KMM1,Various Artists,0.436,3199693,0.964,drum-and-bass,6FMovLKrx7qYBJLIV0KMM1,0.654,1,0.199,-5.207,1,0.0628,178.26,4,Weapons Cluster Mix 3,https://api.spotify.com/v1/tracks/6FMovLKrx7qYBJLIV0KMM1,audio_features,spotify:track:6FMovLKrx7qYBJLIV0KMM1,0.249
2460,0.000578,https://api.spotify.com/v1/audio-analysis/1ZzxwQAam9P8XdPZbufSsx,Doc Scott,0.712,540653,0.978,drum-and-bass,1ZzxwQAam9P8XdPZbufSsx,0.891,11,0.047,-5.392,0,0.0582,164.859,4,VIP Drums,https://api.spotify.com/v1/tracks/1ZzxwQAam9P8XdPZbufSsx,audio_features,spotify:track:1ZzxwQAam9P8XdPZbufSsx,0.496
2461,0.0324,https://api.spotify.com/v1/audio-analysis/3IOGAOqhGeaEzGMkmuhTf3,Dillinja,0.619,354333,0.923,drum-and-bass,3IOGAOqhGeaEzGMkmuhTf3,0.87,11,0.0687,-5.607,1,0.0955,159.831,4,Angels Fell,https://api.spotify.com/v1/tracks/3IOGAOqhGeaEzGMkmuhTf3,audio_features,spotify:track:3IOGAOqhGeaEzGMkmuhTf3,0.366
2462,0.0113,https://api.spotify.com/v1/audio-analysis/091C4XO9SYuibgVZZHVuVP,J Majik,0.569,371293,0.933,drum-and-bass,091C4XO9SYuibgVZZHVuVP,0.941,11,0.222,-7.948,0,0.131,159.889,4,Your Sound,https://api.spotify.com/v1/tracks/091C4XO9SYuibgVZZHVuVP,audio_features,spotify:track:091C4XO9SYuibgVZZHVuVP,0.403
2463,0.0169,https://api.spotify.com/v1/audio-analysis/6ZVJHYS263dytHJ305YzW6,Alex Reece,0.76,373040,0.685,drum-and-bass,6ZVJHYS263dytHJ305YzW6,0.866,0,0.105,-6.648,1,0.188,159.794,4,Pulp Fiction,https://api.spotify.com/v1/tracks/6ZVJHYS263dytHJ305YzW6,audio_features,spotify:track:6ZVJHYS263dytHJ305YzW6,0.0617
2464,0.484,https://api.spotify.com/v1/audio-analysis/60KBzEUPOIrJmhhPJHGqy0,Photek,0.448,426227,0.952,drum-and-bass,60KBzEUPOIrJmhhPJHGqy0,0.557,2,0.118,-4.951,1,0.114,164.863,4,Consciousness,https://api.spotify.com/v1/tracks/60KBzEUPOIrJmhhPJHGqy0,audio_features,spotify:track:60KBzEUPOIrJmhhPJHGqy0,0.434
2465,2.09e-05,https://api.spotify.com/v1/audio-analysis/0HjlBmJEAITScOjJZxA3SR,Lemon D,0.573,457880,0.896,drum-and-bass,0HjlBmJEAITScOjJZxA3SR,0.598,6,0.0937,-4.575,1,0.0604,164.92,4,This Is LA,https://api.spotify.com/v1/tracks/0HjlBmJEAITScOjJZxA3SR,audio_features,spotify:track:0HjlBmJEAITScOjJZxA3SR,0.604
2466,0.00218,https://api.spotify.com/v1/audio-analysis/1FNsIUd9lIVpJwQcFdAFGw,Doc Scott,0.639,496680,0.775,drum-and-bass,1FNsIUd9lIVpJwQcFdAFGw,0.000175,10,0.152,-3.282,0,0.0588,173.759,4,Swarm,https://api.spotify.com/v1/tracks/1FNsIUd9lIVpJwQcFdAFGw,audio_features,spotify:track:1FNsIUd9lIVpJwQcFdAFGw,0.541
2467,0.0112,https://api.spotify.com/v1/audio-analysis/62Hh0ClQOukPw1Y2AVQXme,Adam F,0.452,391240,0.83,drum-and-bass,62Hh0ClQOukPw1Y2AVQXme,0.748,1,0.327,-3.958,1,0.156,166.673,4,Metropolis,https://api.spotify.com/v1/tracks/62Hh0ClQOukPw1Y2AVQXme,audio_features,spotify:track:62Hh0ClQOukPw1Y2AVQXme,0.164
2468,0.0197,https://api.spotify.com/v1/audio-analysis/1pdk9aO53Bor4ilzGZ6Dsc,Codename John,0.473,527347,0.986,drum-and-bass,1pdk9aO53Bor4ilzGZ6Dsc,0.715,1,0.385,-5.334,1,0.33,173.467,4,The Warning,https://api.spotify.com/v1/tracks/1pdk9aO53Bor4ilzGZ6Dsc,audio_features,spotify:track:1pdk9aO53Bor4ilzGZ6Dsc,0.121
2469,0.000892,https://api.spotify.com/v1/audio-analysis/1k1oC2Y3ffKDU37Crt7ouf,Marcus Intalex;ST Files,0.501,450627,0.796,drum-and-bass,1k1oC2Y3ffKDU37Crt7ouf,0.801,0,0.0546,-4.68,1,0.0435,172.011,4,Universe,https://api.spotify.com/v1/tracks/1k1oC2Y3ffKDU37Crt7ouf,audio_features,spotify:track:1k1oC2Y3ffKDU37Crt7ouf,0.285
2470,0.118,https://api.spotify.com/v1/audio-analysis/5e46rIdbpCVEfO11LPj6bJ,Rufige Kru,0.541,410360,0.837,drum-and-bass,5e46rIdbpCVEfO11LPj6bJ,0.705,1,0.388,-5.809,1,0.0615,165.014,4,Beachdrifter,https://api.spotify.com/v1/tracks/5e46rIdbpCVEfO11LPj6bJ,audio_features,spotify:track:5e46rIdbpCVEfO11LPj6bJ,0.122
2471,0.000483,https://api.spotify.com/v1/audio-analysis/32sgzisYWJzGprUGKPqclz,John B,0.593,471187,0.969,drum-and-bass,32sgzisYWJzGprUGKPqclz,0.414,10,0.573,-4.022,0,0.0696,175.057,4,Up All Night,https://api.spotify.com/v1/tracks/32sgzisYWJzGprUGKPqclz,audio_features,spotify:track:32sgzisYWJzGprUGKPqclz,0.385
2472,0.0128,https://api.spotify.com/v1/audio-analysis/6XmRWzv1WlkNgfWxshJOX0,dBridge,0.36,388387,0.67,drum-and-bass,6XmRWzv1WlkNgfWxshJOX0,0.853,10,0.0901,-6.451,0,0.158,173.763,4,True Romance,https://api.spotify.com/v1/tracks/6XmRWzv1WlkNgfWxshJOX0,audio_features,spotify:track:6XmRWzv1WlkNgfWxshJOX0,0.234
2473,0.00424,https://api.spotify.com/v1/audio-analysis/7jZ38dv2wVMtYQMOdpKsIf,Total Science,0.483,374147,0.919,drum-and-bass,7jZ38dv2wVMtYQMOdpKsIf,0.198,10,0.0652,-1.785,0,0.103,176.018,4,Defcom 69,https://api.spotify.com/v1/tracks/7jZ38dv2wVMtYQMOdpKsIf,audio_features,spotify:track:7jZ38dv2wVMtYQMOdpKsIf,0.119
2474,0.000476,https://api.spotify.com/v1/audio-analysis/3xjrBuJm8YQcebFMb0m7vj,Commix,0.54,399507,0.904,drum-and-bass,3xjrBuJm8YQcebFMb0m7vj,0.0383,1,0.688,-3.852,1,0.0427,174.055,4,Be True,https://api.spotify.com/v1/tracks/3xjrBuJm8YQcebFMb0m7vj,audio_features,spotify:track:3xjrBuJm8YQcebFMb0m7vj,0.148
2475,0.0212,https://api.spotify.com/v1/audio-analysis/5YI7xPYA2EoJifEC0E8UQU,Danny Byrd,0.489,348387,0.987,drum-and-bass,5YI7xPYA2EoJifEC0E8UQU,0.464,9,0.0977,-5.461,0,0.158,177.963,4,Shock Out,https://api.spotify.com/v1/tracks/5YI7xPYA2EoJifEC0E8UQU,audio_features,spotify:track:5YI7xPYA2EoJifEC0E8UQU,0.643
2476,0.0016,https://api.spotify.com/v1/audio-analysis/4I1dCs6pLpxJclFEFsMlmv,Danny Byrd,0.559,387133,0.965,drum-and-bass,4I1dCs6pLpxJclFEFsMlmv,0.367,11,0.309,-3.191,0,0.0593,174.008,4,Gold Rush,https://api.spotify.com/v1/tracks/4I1dCs6pLpxJclFEFsMlmv,audio_features,spotify:track:4I1dCs6pLpxJclFEFsMlmv,0.268
2477,0.00473,https://api.spotify.com/v1/audio-analysis/7Dlz8qkgYs7X93xuS4KFeQ,Danny Byrd,0.472,391827,0.947,drum-and-bass,7Dlz8qkgYs7X93xuS4KFeQ,0.0108,8,0.558,-4.263,0,0.0712,177.943,4,Weird Science,https://api.spotify.com/v1/tracks/7Dlz8qkgYs7X93xuS4KFeQ,audio_features,spotify:track:7Dlz8qkgYs7X93xuS4KFeQ,0.688
2478,0.241,https://api.spotify.com/v1/audio-analysis/4S2LqfcR8MSLDSo3AS7yGK,Danny Byrd,0.458,404027,0.899,drum-and-bass,4S2LqfcR8MSLDSo3AS7yGK,0.247,5,0.334,-5.628,1,0.112,177.936,4,From Bath With Love,https://api.spotify.com/v1/tracks/4S2LqfcR8MSLDSo3AS7yGK,audio_features,spotify:track:4S2LqfcR8MSLDSo3AS7yGK,0.0665
2479,0.000301,https://api.spotify.com/v1/audio-analysis/4HevaJ1JaXBPequx12nRzv,Danny Byrd,0.454,311147,0.938,drum-and-bass,4HevaJ1JaXBPequx12nRzv,0.738,10,0.134,-5.831,0,0.0446,178.009,4,Supersized,https://api.spotify.com/v1/tracks/4HevaJ1JaXBPequx12nRzv,audio_features,spotify:track:4HevaJ1JaXBPequx12nRzv,0.544
2480,0.00862,https://api.spotify.com/v1/audio-analysis/4wf4W9wreGu7J51LTEydtA,Danny Byrd,0.482,379827,0.919,drum-and-bass,4wf4W9wreGu7J51LTEydtA,0.0229,1,0.304,-5.001,1,0.0544,177.936,4,Joy and Pain,https://api.spotify.com/v1/tracks/4wf4W9wreGu7J51LTEydtA,audio_features,spotify:track:4wf4W9wreGu7J51LTEydtA,0.396
2481,0.0157,https://api.spotify.com/v1/audio-analysis/63mdsg7LfAl19zSzsWw9aS,Danny Byrd,0.554,304880,0.921,drum-and-bass,63mdsg7LfAl19zSzsWw9aS,0.0224,2,0.365,-5.543,1,0.098,177.952,4,Red Mist,https://api.spotify.com/v1/tracks/63mdsg7LfAl19zSzsWw9aS,audio_features,spotify:track:63mdsg7LfAl19zSzsWw9aS,0.354
2482,0.0045,https://api.spotify.com/v1/audio-analysis/0V7EBnoIcKplVlMfpH9zGn,Danny Byrd,0.477,412400,0.987,drum-and-bass,0V7EBnoIcKplVlMfpH9zGn,0.187,8,0.171,-5.209,0,0.0671,88.989,4,Feet Won't Touch the Ground,https://api.spotify.com/v1/tracks/0V7EBnoIcKplVlMfpH9zGn,audio_features,spotify:track:0V7EBnoIcKplVlMfpH9zGn,0.27
2483,0.00558,https://api.spotify.com/v1/audio-analysis/0R6XMqtKnMmQNxGwnevLFP,Danny Byrd,0.468,316840,0.967,drum-and-bass,0R6XMqtKnMmQNxGwnevLFP,0.044,1,0.115,-6.22,1,0.111,177.972,4,Planet Music V.I.P,https://api.spotify.com/v1/tracks/0R6XMqtKnMmQNxGwnevLFP,audio_features,spotify:track:0R6XMqtKnMmQNxGwnevLFP,0.313
2484,0.000307,https://api.spotify.com/v1/audio-analysis/0UJB2H5Mjxy8Y56eIGuN3O,Danny Byrd,0.436,351293,0.912,drum-and-bass,0UJB2H5Mjxy8Y56eIGuN3O,0.683,4,0.222,-6.191,0,0.0451,178.02,4,Labyrinth,https://api.spotify.com/v1/tracks/0UJB2H5Mjxy8Y56eIGuN3O,audio_features,spotify:track:0UJB2H5Mjxy8Y56eIGuN3O,0.488
2485,0.0185,https://api.spotify.com/v1/audio-analysis/3CGJ7HjXHa5h6DVYHUTDeZ,Danny Byrd,0.456,376147,0.945,drum-and-bass,3CGJ7HjXHa5h6DVYHUTDeZ,0.189,6,0.0769,-5.801,0,0.0414,178.03,4,Soul Function,https://api.spotify.com/v1/tracks/3CGJ7HjXHa5h6DVYHUTDeZ,audio_features,spotify:track:3CGJ7HjXHa5h6DVYHUTDeZ,0.707
2486,0.000125,https://api.spotify.com/v1/audio-analysis/5G1uE8ikVmSMqjIj8QjElb,Apex,0.444,323721,0.932,drum-and-bass,5G1uE8ikVmSMqjIj8QjElb,0.727,8,0.304,-6.225,1,0.0542,172.01,4,Omega Point,https://api.spotify.com/v1/tracks/5G1uE8ikVmSMqjIj8QjElb,audio_features,spotify:track:5G1uE8ikVmSMqjIj8QjElb,0.0464
2487,0.00085,https://api.spotify.com/v1/audio-analysis/00WgnFIsY1y84p7mYAJRuF,Apex,0.443,333514,0.92,drum-and-bass,00WgnFIsY1y84p7mYAJRuF,0.815,8,0.0927,-6.299,1,0.0613,175.044,4,String Theory,https://api.spotify.com/v1/tracks/00WgnFIsY1y84p7mYAJRuF,audio_features,spotify:track:00WgnFIsY1y84p7mYAJRuF,0.112
2488,0.000318,https://api.spotify.com/v1/audio-analysis/6FPKvXxdBoSiFkKtPpwDVk,Apex,0.576,376200,0.893,drum-and-bass,6FPKvXxdBoSiFkKtPpwDVk,0.867,1,0.773,-6.696,1,0.0523,172.031,4,City Limits,https://api.spotify.com/v1/tracks/6FPKvXxdBoSiFkKtPpwDVk,audio_features,spotify:track:6FPKvXxdBoSiFkKtPpwDVk,0.0457
2489,0.000179,https://api.spotify.com/v1/audio-analysis/7IY7BktaTjOjUWoGJJOKnM,Apex,0.596,337886,0.935,drum-and-bass,7IY7BktaTjOjUWoGJJOKnM,0.918,5,0.137,-6.285,0,0.0603,172.019,4,Surrender,https://api.spotify.com/v1/tracks/7IY7BktaTjOjUWoGJJOKnM,audio_features,spotify:track:7IY7BktaTjOjUWoGJJOKnM,0.479
2490,5.72e-05,https://api.spotify.com/v1/audio-analysis/6P4yPv4gMr30vE44R4w6PU,Brookes Brothers ft Robert Owens,0.433,341987,0.974,drum-and-bass,6P4yPv4gMr30vE44R4w6PU,0.32,1,0.107,-3.944,1,0.054,173.964,4,Beautiful,https://api.spotify.com/v1/tracks/6P4yPv4gMr30vE44R4w6PU,audio_features,spotify:track:6P4yPv4gMr30vE44R4w6PU,0.351
2491,0.0012,https://api.spotify.com/v1/audio-analysis/4r9MUAYTuUYWe0Y4YNiOia,Brookes Brothers ft Danny Byrd,0.543,352400,0.911,drum-and-bass,4r9MUAYTuUYWe0Y4YNiOia,0.561,10,0.087,-3.537,0,0.0671,173.939,4,Paperchase,https://api.spotify.com/v1/tracks/4r9MUAYTuUYWe0Y4YNiOia,audio_features,spotify:track:4r9MUAYTuUYWe0Y4YNiOia,0.657
2492,1.44e-05,https://api.spotify.com/v1/audio-analysis/3drjAxvZk7Ujyixtu1nLmM,Brookes Brothers,0.534,352360,0.906,drum-and-bass,3drjAxvZk7Ujyixtu1nLmM,0.362,6,0.208,-4.177,1,0.0683,87.007,4,Tear You Down,https://api.spotify.com/v1/tracks/3drjAxvZk7Ujyixtu1nLmM,audio_features,spotify:track:3drjAxvZk7Ujyixtu1nLmM,0.43
2493,0.00163,https://api.spotify.com/v1/audio-analysis/1P2qdDv9u3MoYPFSAbAGBA,Brookes Brothers,0.256,304893,0.978,drum-and-bass,1P2qdDv9u3MoYPFSAbAGBA,0.676,8,0.26,-6.538,0,0.135,107.4,5,Souvenir,https://api.spotify.com/v1/tracks/1P2qdDv9u3MoYPFSAbAGBA,audio_features,spotify:track:1P2qdDv9u3MoYPFSAbAGBA,0.0668
2494,0.000235,https://api.spotify.com/v1/audio-analysis/1TTBecVZS77QazycSflh5F,Brookes Brothers,0.469,276933,0.863,drum-and-bass,1TTBecVZS77QazycSflh5F,0.687,11,0.309,-4.19,1,0.0891,173.878,4,Good Burger,https://api.spotify.com/v1/tracks/1TTBecVZS77QazycSflh5F,audio_features,spotify:track:1TTBecVZS77QazycSflh5F,0.8
2495,7.91e-05,https://api.spotify.com/v1/audio-analysis/2kL2rUX3Qo3HK4Wk6fsXEL,Brookes Brothers,0.424,318040,0.919,drum-and-bass,2kL2rUX3Qo3HK4Wk6fsXEL,0.91,8,0.112,-3.829,1,0.039,174.017,4,Last Night,https://api.spotify.com/v1/tracks/2kL2rUX3Qo3HK4Wk6fsXEL,audio_features,spotify:track:2kL2rUX3Qo3HK4Wk6fsXEL,0.351
2496,0.000216,https://api.spotify.com/v1/audio-analysis/3o3nLkPMwY520JQuSfga7s,Brookes Brothers,0.475,341387,0.932,drum-and-bass,3o3nLkPMwY520JQuSfga7s,0.551,5,0.0782,-4.325,0,0.0589,174.01,4,Not Just Yet,https://api.spotify.com/v1/tracks/3o3nLkPMwY520JQuSfga7s,audio_features,spotify:track:3o3nLkPMwY520JQuSfga7s,0.356
2497,0.00262,https://api.spotify.com/v1/audio-analysis/75mJlAEgaUIkGFabwJPQ8z,Brookes Brothers ft Johnny Osbourne,0.522,347213,0.914,drum-and-bass,75mJlAEgaUIkGFabwJPQ8z,0.000498,9,0.875,-4.315,1,0.0445,140.028,4,In Your Eyes,https://api.spotify.com/v1/tracks/75mJlAEgaUIkGFabwJPQ8z,audio_features,spotify:track:75mJlAEgaUIkGFabwJPQ8z,0.273
2498,0.00097,https://api.spotify.com/v1/audio-analysis/4cGS7nbmqee5hvbA6eWgPn,Brookes Brothers,0.394,311267,0.972,drum-and-bass,4cGS7nbmqee5hvbA6eWgPn,0.0459,1,0.233,-4.062,1,0.0581,173.969,4,Warcry,https://api.spotify.com/v1/tracks/4cGS7nbmqee5hvbA6eWgPn,audio_features,spotify:track:4cGS7nbmqee5hvbA6eWgPn,0.112
2499,0.00437,https://api.spotify.com/v1/audio-analysis/5mz276NMiN0WZSA9ul6OXw,Brookes Brothers,0.634,269120,0.824,drum-and-bass,5mz276NMiN0WZSA9ul6OXw,0.00605,7,0.427,-5.759,1,0.0768,129.978,4,Corpse Bride,https://api.spotify.com/v1/tracks/5mz276NMiN0WZSA9ul6OXw,audio_features,spotify:track:5mz276NMiN0WZSA9ul6OXw,0.551
2500,6.13e-05,https://api.spotify.com/v1/audio-analysis/41POdXbl9lOiWE5q3mF24L,Brookes Brothers,0.437,310973,0.939,drum-and-bass,41POdXbl9lOiWE5q3mF24L,0.824,10,0.326,-5.363,0,0.0454,174.027,4,Snowman,https://api.spotify.com/v1/tracks/41POdXbl9lOiWE5q3mF24L,audio_features,spotify:track:41POdXbl9lOiWE5q3mF24L,0.311
2501,0.00016,https://api.spotify.com/v1/audio-analysis/3unhcPuvNluFJwqdDhJI2b,Brookes Brothers,0.395,294413,0.826,drum-and-bass,3unhcPuvNluFJwqdDhJI2b,0.664,2,0.303,-4.325,1,0.0755,173.984,4,The Big Blue,https://api.spotify.com/v1/tracks/3unhcPuvNluFJwqdDhJI2b,audio_features,spotify:track:3unhcPuvNluFJwqdDhJI2b,0.537
2502,0.00128,https://api.spotify.com/v1/audio-analysis/770ikochR8r2O64xLOV3fl,Brookes Brothers ft Tasha Baxter,0.428,256547,0.815,drum-and-bass,770ikochR8r2O64xLOV3fl,0.604,2,0.0898,-5.562,1,0.0366,174.047,4,Daybreak,https://api.spotify.com/v1/tracks/770ikochR8r2O64xLOV3fl,audio_features,spotify:track:770ikochR8r2O64xLOV3fl,0.226
2503,0.87,https://api.spotify.com/v1/audio-analysis/2UzaWpQQw9YGnW9Q4WOeDi,Brookes Brothers,0.377,82600,0.333,drum-and-bass,2UzaWpQQw9YGnW9Q4WOeDi,0.339,8,0.0973,-16.5,0,0.0815,82.917,4,Outro,https://api.spotify.com/v1/tracks/2UzaWpQQw9YGnW9Q4WOeDi,audio_features,spotify:track:2UzaWpQQw9YGnW9Q4WOeDi,0.153
2504,0.138,https://api.spotify.com/v1/audio-analysis/7wZtIGsr1acUjLQMPIpM9A,Pendulum,0.232,69560,0.762,drum-and-bass,7wZtIGsr1acUjLQMPIpM9A,0.774,10,0.691,-6.485,0,0.0959,132.863,3,Genesis,https://api.spotify.com/v1/tracks/7wZtIGsr1acUjLQMPIpM9A,audio_features,spotify:track:7wZtIGsr1acUjLQMPIpM9A,0.105
2505,3.2e-05,https://api.spotify.com/v1/audio-analysis/4ESOC1Jott4MYNH9cYuF8z,Pendulum,0.404,399280,0.967,drum-and-bass,4ESOC1Jott4MYNH9cYuF8z,0.791,11,0.358,-4.292,1,0.0606,173.998,4,Salt In The Wounds,https://api.spotify.com/v1/tracks/4ESOC1Jott4MYNH9cYuF8z,audio_features,spotify:track:4ESOC1Jott4MYNH9cYuF8z,0.336
2506,0.000174,https://api.spotify.com/v1/audio-analysis/5ami95W9OOWQPwrBb5tud5,Pendulum,0.421,304107,0.896,drum-and-bass,5ami95W9OOWQPwrBb5tud5,0.039,5,0.323,-5.696,0,0.103,174.065,4,Watercolour,https://api.spotify.com/v1/tracks/5ami95W9OOWQPwrBb5tud5,audio_features,spotify:track:5ami95W9OOWQPwrBb5tud5,0.169
2507,3.54e-05,https://api.spotify.com/v1/audio-analysis/5E1UIRcuHd7Rr7PYbQSEOu,Pendulum,0.554,302933,0.859,drum-and-bass,5E1UIRcuHd7Rr7PYbQSEOu,0.518,11,0.498,-6.021,1,0.0361,139.973,4,Set Me On Fire,https://api.spotify.com/v1/tracks/5E1UIRcuHd7Rr7PYbQSEOu,audio_features,spotify:track:5E1UIRcuHd7Rr7PYbQSEOu,0.382
2508,1.34e-05,https://api.spotify.com/v1/audio-analysis/6hzwfFKrTabeUsW5SWti17,Pendulum,0.418,253707,0.906,drum-and-bass,6hzwfFKrTabeUsW5SWti17,0.0216,2,0.164,-3.754,1,0.0368,173.998,4,Crush,https://api.spotify.com/v1/tracks/6hzwfFKrTabeUsW5SWti17,audio_features,spotify:track:6hzwfFKrTabeUsW5SWti17,0.164
2509,0.000174,https://api.spotify.com/v1/audio-analysis/5AhJXm6nrCNDjVphyBUeLH,Pendulum,0.419,295093,0.938,drum-and-bass,5AhJXm6nrCNDjVphyBUeLH,0.6,5,0.459,-5.568,1,0.0416,174.018,4,Under The Waves,https://api.spotify.com/v1/tracks/5AhJXm6nrCNDjVphyBUeLH,audio_features,spotify:track:5AhJXm6nrCNDjVphyBUeLH,0.156
2510,4.45e-05,https://api.spotify.com/v1/audio-analysis/75Ik1zcZSvXSVCFHPwQr4E,Pendulum,0.443,276587,0.945,drum-and-bass,75Ik1zcZSvXSVCFHPwQr4E,0.53,1,0.354,-4.495,1,0.0518,174.006,4,Immunize (feat. Liam Howlett),https://api.spotify.com/v1/tracks/75Ik1zcZSvXSVCFHPwQr4E,audio_features,spotify:track:75Ik1zcZSvXSVCFHPwQr4E,0.282
